lat,long,altitude,distance,activity_id,activity_name,activity_type
-33.401698,-70.60166,642.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401684,-70.60171,642.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401694,-70.601684,642.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401698,-70.60166,643.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401698,-70.601636,643.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401701,-70.601615,643.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401705,-70.601596,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.40171,-70.601577,643.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.40172,-70.601554,644.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401732,-70.60153,644.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401748,-70.601508,644.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401769,-70.601492,644.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401791,-70.601483,644.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401817,-70.601481,644.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401841,-70.601475,644.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401862,-70.601474,644.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401885,-70.601478,644.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401905,-70.601484,644.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401928,-70.601488,644.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401955,-70.601491,644.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.401983,-70.6015,644.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402007,-70.601503,644.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402029,-70.601513,644.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402055,-70.60152,644.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.40208,-70.601526,644.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402106,-70.601531,644.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402131,-70.601538,644.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402157,-70.601544,644.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402181,-70.60155,643.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402203,-70.601552,643.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402225,-70.601548,643.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402249,-70.601548,643.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402278,-70.601541,643.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.4023,-70.601552,643.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402322,-70.60156,643.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402338,-70.60156,643.8,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402364,-70.601559,643.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402385,-70.601562,643.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402406,-70.601569,643.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402429,-70.601578,643.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.40245,-70.601583,643.7,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402473,-70.601578,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402495,-70.601575,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402519,-70.601575,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402539,-70.601579,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402562,-70.601581,643.6,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402583,-70.601585,643.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402605,-70.601595,643.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402626,-70.601607,643.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402645,-70.601611,643.5,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402669,-70.601618,643.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402695,-70.601635,643.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402714,-70.601639,643.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402733,-70.601634,643.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402755,-70.60163,643.4,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402782,-70.60163,643.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402803,-70.601638,643.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402825,-70.601638,643.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402853,-70.601643,643.3,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402875,-70.601655,643.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402898,-70.601658,643.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.40292,-70.60166,643.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402936,-70.601662,643.2,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402953,-70.601669,643.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.402986,-70.601671,643.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403017,-70.60168,643.1,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403041,-70.601687,643.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403061,-70.60169,643.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403078,-70.601691,643.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.4031,-70.601697,643.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403126,-70.6017,643.0,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403151,-70.601711,642.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403171,-70.601719,642.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403192,-70.60173,642.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
-33.403217,-70.601741,642.9,9.87K,13121442031,Corrida de las Flores - 10K,Run
